FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2023-05-01,AA,LAS,CLT,0837,1020,0.0,-2.4,0,0,0.0,0.0,0.0,0.0,0.0,695
2023-05-01,AS,BOS,LAX,1253,1441,0.0,-9.2,0,1,,,,,,627
2023-05-01,NK,LAX,PHX,1952,2122,0.0,2.9,0,0,0.0,0.0,0.0,0.0,0.0,542
2023-05-01,AS,MIA,SFO,2013,2202,0.0,17.5,0,0,0.0,0.0,0.0,0.0,0.0,505
2023-05-01,WN,SFO,PHX,2008,2204,0.0,-2.1,0,0,0.0,0.0,0.0,0.0,0.0,882
2023-05-01,DL,ORD,SFO,2145,0001,6.3,0.5,0,0,0.0,0.0,0.0,0.0,0.0,785
2023-05-01,DL,BOS,CLT,1145,1357,9.9,22.1,0,0,0.0,0.0,0.0,0.0,0.0,1208
2023-05-01,G4,LAS,JFK,0741,1013,0.0,0.9,0,0,0.0,0.0,0.0,0.0,0.0,807
2023-05-01,WN,BOS,DEN,1645,1858,0.0,2.9,0,0,0.0,0.0,0.0,0.0,0.0,1254
2023-05-01,NK,MCO,LAX,1035,1216,0.0,5.7,1,0,,,,,,730
2023-05-01,F9,ORD,LAX,2139,2321,0.0,8.2,0,0,0.0,0.0,0.0,0.0,0.0,1121
2023-05-01,NK,MIA,LAX,1908,2159,0.0,7.2,0,0,0.0,0.0,0.0,0.0,0.0,1024
2023-05-01,WN,MCO,DEN,1644,1833,14.5,18.2,0,0,0.0,0.0,0.0,0.0,0.0,663
2023-05-01,F9,PHX,BOS,0915,1140,0.0,-9.3,0,0,0.0,0.0,0.0,0.0,0.0,660
2023-05-01,UA,DFW,MCO,1901,2102,12.9,5.3,0,0,0.0,0.0,0.0,0.0,0.0,971
2023-05-01,AS,DEN,CLT,0813,1043,0.0,-6.2,0,0,0.0,0.0,0.0,0.0,0.0,872
2023-05-01,G4,ATL,MIA,1710,1829,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,1038
2023-05-01,B6,CLT,SEA,0905,1153,0.0,-14.9,0,0,0.0,0.0,0.0,0.0,0.0,1267
2023-05-01,UA,LAS,CLT,1510,1718,0.0,5.1,0,0,0.0,0.0,0.0,0.0,0.0,414
2023-05-01,NK,LAS,PHX,1137,1340,0.0,7.7,0,0,0.0,0.0,0.0,0.0,0.0,440
2023-05-01,NK,DFW,LAX,0914,1057,0.0,9.7,0,0,0.0,0.0,0.0,0.0,0.0,1491
2023-05-01,DL,SEA,DFW,1325,1509,5.2,1.9,0,0,0.0,0.0,0.0,0.0,0.0,786
2023-05-01,DL,LAS,DFW,1824,2101,11.8,-1.2,0,0,0.0,0.0,0.0,0.0,0.0,563
2023-05-01,UA,JFK,ATL,1931,2103,0.0,-2.5,0,0,0.0,0.0,0.0,0.0,0.0,849
2023-05-01,HA,IAH,SEA,1236,1524,0.5,10.1,0,0,0.0,0.0,0.0,0.0,0.0,1016
2023-05-01,NK,CLT,PHX,0915,1126,0.0,16.8,0,0,0.0,0.0,0.0,0.0,0.0,677
2023-05-01,DL,DFW,PHX,2130,2330,0.0,-0.8,0,0,0.0,0.0,0.0,0.0,0.0,1071
2023-05-01,AS,ORD,PHX,2018,2236,0.0,14.7,0,0,0.0,0.0,0.0,0.0,0.0,1049
2023-05-01,G4,MIA,MCO,2147,2313,16.9,15.1,0,0,0.0,0.0,0.0,0.0,0.0,991
2023-05-01,DL,LAS,ATL,1249,1439,0.0,-10.4,0,0,0.0,0.0,0.0,0.0,0.0,985
2023-05-01,DL,DFW,PHX,2020,2207,0.0,2.8,0,0,0.0,0.0,0.0,0.0,0.0,1573
2023-05-01,B6,MCO,CLT,2115,2350,0.0,4.6,0,0,0.0,0.0,0.0,0.0,0.0,406
2023-05-01,NK,LAS,BOS,1021,1158,0.0,4.3,0,0,0.0,0.0,0.0,0.0,0.0,423
2023-05-01,F9,LAX,DFW,1003,1224,0.0,3.7,0,0,0.0,0.0,0.0,0.0,0.0,475
2023-05-01,UA,SFO,PHX,1837,2107,15.6,14.5,0,0,13.0,0.0,0.0,2.0,40.0,1078
2023-05-01,UA,MIA,CLT,2042,2219,0.0,-3.9,0,0,0.0,0.0,0.0,0.0,0.0,1204
2023-05-01,AS,PHX,MIA,1508,1718,0.0,2.4,0,0,0.0,0.0,0.0,0.0,0.0,568
2023-05-01,B6,IAH,DFW,1549,1754,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,1147
2023-05-01,F9,ATL,PHX,1016,1214,0.0,3.4,0,0,0.0,0.0,0.0,0.0,0.0,541
2023-05-01,NK,SEA,MCO,2123,2255,36.0,30.4,0,0,16.0,0.0,0.0,0.0,5.0,1047
2023-05-01,AS,ATL,CLT,1010,1217,0.0,-10.6,0,0,0.0,0.0,0.0,0.0,0.0,798
2023-05-01,G4,PHX,SEA,1542,1804,0.0,-12.0,0,0,0.0,0.0,0.0,0.0,0.0,538
2023-05-01,HA,CLT,MIA,2042,2327,0.0,14.9,0,0,0.0,0.0,0.0,0.0,0.0,787
2023-05-01,AS,SEA,MIA,0740,1054,0.0,26.0,0,0,0.0,0.0,0.0,0.0,0.0,267
2023-05-01,UA,CLT,IAH,1049,1302,0.0,-0.3,0,0,0.0,0.0,0.0,0.0,0.0,717
2023-05-01,HA,ATL,MIA,0714,0904,34.9,57.2,0,0,0.0,0.0,0.0,0.0,0.0,601
2023-05-01,AA,CLT,IAH,1513,1748,0.0,0.8,0,0,0.0,0.0,0.0,0.0,0.0,656
2023-05-01,WN,DEN,JFK,1510,1751,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,940
2023-05-01,NK,LAS,JFK,1608,1753,0.0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,372
2023-05-01,B6,ATL,DFW,1131,1331,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,864
2023-05-01,HA,PHX,ORD,0936,1119,0.0,4.5,0,0,0.0,0.0,0.0,0.0,0.0,488
2023-05-01,AS,IAH,JFK,1238,1353,0.2,-8.3,0,0,0.0,0.0,0.0,0.0,0.0,939
2023-05-01,AS,MIA,LAX,0914,1125,0.0,-15.8,0,0,0.0,0.0,0.0,0.0,0.0,1000
2023-05-01,NK,ORD,JFK,0851,1012,0.0,-8.6,0,0,0.0,0.0,0.0,0.0,0.0,787
2023-05-01,UA,MCO,JFK,0619,0915,0.4,-13.3,0,0,0.0,0.0,0.0,0.0,0.0,706
2023-05-01,DL,JFK,ATL,1831,2017,0.0,6.2,0,0,0.0,0.0,0.0,0.0,0.0,1257
2023-05-01,UA,IAH,CLT,0642,0817,0.0,16.2,0,0,0.0,0.0,0.0,0.0,0.0,997
2023-05-01,B6,IAH,DEN,1556,1814,0.0,-2.8,0,0,0.0,0.0,0.0,0.0,0.0,1020
2023-05-01,HA,DFW,SFO,1636,1824,11.5,2.4,0,0,0.0,0.0,0.0,0.0,0.0,694
2023-05-01,NK,MIA,JFK,1450,1558,0.0,-2.6,0,0,0.0,0.0,0.0,0.0,0.0,557
2023-05-01,AA,ORD,JFK,1912,2041,0.0,11.1,0,0,0.0,0.0,0.0,0.0,0.0,352
2023-05-01,DL,ATL,SEA,1605,1817,9.5,25.8,0,1,,,,,,783
