FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2023-02-01,HA,PHX,BOS,1800,2004,0.0,6.7,0,0,0.0,0.0,0.0,0.0,0.0,1296
2023-02-01,NK,BOS,SEA,0944,1110,0.0,7.9,0,0,0.0,0.0,0.0,0.0,0.0,726
2023-02-01,DL,MCO,CLT,0729,0854,2.0,13.6,0,0,0.0,0.0,0.0,0.0,0.0,1331
2023-02-01,UA,ATL,DEN,0620,0837,0.0,-0.5,0,0,0.0,0.0,0.0,0.0,0.0,289
2023-02-01,UA,LAS,JFK,1715,1851,0.0,18.9,0,0,0.0,0.0,0.0,0.0,0.0,786
2023-02-01,HA,MCO,SEA,2000,2218,15.2,15.8,0,0,0.0,11.0,0.0,0.0,0.0,812
2023-02-01,AS,LAX,BOS,2127,2343,0.0,-17.9,0,0,0.0,0.0,0.0,0.0,0.0,742
2023-02-01,UA,JFK,CLT,2033,2217,0.0,-3.7,0,0,0.0,0.0,0.0,0.0,0.0,837
2023-02-01,AS,DEN,SEA,1039,1306,0.0,3.6,0,0,0.0,0.0,0.0,0.0,0.0,874
2023-02-01,B6,ORD,CLT,1016,1226,0.0,-11.1,0,0,0.0,0.0,0.0,0.0,0.0,728
2023-02-01,UA,LAS,LAX,1955,2212,8.4,18.6,0,0,0.0,0.0,0.0,0.0,0.0,981
2023-02-01,B6,BOS,DEN,1848,2129,5.3,9.1,0,0,0.0,0.0,0.0,0.0,0.0,767
2023-02-01,NK,SFO,SEA,1215,1453,12.0,28.3,0,0,0.0,0.0,0.0,0.0,0.0,635
2023-02-01,G4,DEN,DFW,2107,2253,0.0,-12.4,0,0,0.0,0.0,0.0,0.0,0.0,856
2023-02-01,HA,CLT,SEA,0917,1104,0.0,-11.4,0,0,0.0,0.0,0.0,0.0,0.0,1015
2023-02-01,NK,JFK,DFW,1034,1238,0.0,13.9,0,0,0.0,0.0,0.0,0.0,0.0,180
2023-02-01,WN,SEA,LAX,2022,2058,5.4,-3.8,0,0,0.0,0.0,0.0,0.0,0.0,711
2023-02-01,WN,MIA,ORD,1347,1551,0.0,-23.2,0,0,0.0,0.0,0.0,0.0,0.0,1335
2023-02-01,B6,SEA,JFK,0933,1019,16.4,34.5,0,0,3.0,74.0,0.0,0.0,21.0,797
2023-02-01,UA,PHX,IAH,1320,1526,0.0,-16.8,0,0,0.0,0.0,0.0,0.0,0.0,700
2023-02-01,G4,IAH,MCO,0610,0818,0.0,-13.3,0,0,0.0,0.0,0.0,0.0,0.0,661
