FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2023-06-01,AS,LAX,CLT,0958,1220,0.0,-10.7,0,0,0.0,0.0,0.0,0.0,0.0,705
2023-06-01,UA,SFO,BOS,1914,2204,0.0,9.9,0,0,0.0,0.0,0.0,0.0,0.0,542
2023-06-01,B6,LAX,BOS,1045,1237,0.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,978
2023-06-01,AS,LAX,DFW,1741,1917,0.0,-9.7,0,0,0.0,0.0,0.0,0.0,0.0,1026
2023-06-01,DL,MIA,ATL,1126,1305,11.3,12.5,0,0,0.0,0.0,0.0,0.0,0.0,566
2023-06-01,DL,PHX,CLT,2028,2309,45.1,49.9,0,0,0.0,0.0,0.0,0.0,0.0,639
2023-06-01,B6,PHX,CLT,1946,2257,0.0,19.6,0,0,0.0,0.0,0.0,0.0,0.0,1160
2023-06-01,NK,CLT,ATL,0711,0921,0.0,-5.4,0,0,0.0,0.0,0.0,0.0,0.0,991
2023-06-01,NK,JFK,DEN,1659,1856,35.2,36.7,0,0,0.0,0.0,0.0,0.0,9.0,723
2023-06-01,B6,BOS,MIA,1459,1738,5.8,9.8,0,0,0.0,0.0,0.0,0.0,0.0,863
2023-06-01,DL,LAS,CLT,0835,1037,0.0,-3.3,0,0,0.0,0.0,0.0,0.0,0.0,572
2023-06-01,B6,PHX,SFO,1752,1951,0.0,-3.1,0,0,0.0,0.0,0.0,0.0,0.0,774
2023-06-01,NK,IAH,BOS,0939,1030,0.0,-18.8,0,0,0.0,0.0,0.0,0.0,0.0,972
2023-06-01,UA,PHX,IAH,1759,1907,102.4,95.5,0,0,0.0,84.0,0.0,0.0,7.0,391
2023-06-01,F9,DFW,SFO,1048,1345,0.0,-1.9,0,0,0.0,0.0,0.0,0.0,0.0,1148
2023-06-01,DL,LAX,ORD,0759,1034,1.1,7.2,0,0,0.0,0.0,0.0,0.0,0.0,956
2023-06-01,HA,ORD,MIA,1938,2122,0.0,11.7,0,0,0.0,0.0,0.0,0.0,0.0,1597
2023-06-01,NK,ATL,JFK,1525,1733,0.0,2.3,0,0,0.0,0.0,0.0,0.0,0.0,1193
2023-06-01,F9,MIA,BOS,2116,2319,0.0,-4.0,0,0,0.0,0.0,0.0,0.0,0.0,1108
2023-06-01,F9,BOS,LAX,1555,1714,0.0,-19.5,0,0,0.0,0.0,0.0,0.0,0.0,471
2023-06-01,F9,SEA,BOS,0701,0908,0.0,6.9,0,0,0.0,0.0,0.0,0.0,0.0,473
2023-06-01,AS,DEN,LAX,1023,1241,0.0,2.1,0,0,0.0,0.0,0.0,0.0,0.0,1093
2023-06-01,AS,JFK,DFW,1009,1200,2.4,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,506
2023-06-01,AA,DFW,DEN,2052,2300,31.5,29.0,0,0,0.0,0.0,0.0,0.0,5.0,849
2023-06-01,AA,LAS,ATL,2051,2232,0.0,15.4,0,0,0.0,0.0,0.0,0.0,0.0,274
2023-06-01,AS,MIA,DFW,0756,1048,16.0,-4.7,0,0,0.0,0.0,0.0,0.0,8.0,752
2023-06-01,HA,ORD,BOS,1233,1419,2.4,0.3,0,0,0.0,0.0,0.0,0.0,0.0,874
