FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2023-10-01,B6,LAX,JFK,2004,2223,0.0,-5.6,0,0,0.0,0.0,0.0,0.0,0.0,889
2023-10-01,AA,BOS,SFO,1143,1400,0.0,-10.9,0,0,0.0,0.0,0.0,0.0,0.0,706
2023-10-01,NK,BOS,ATL,1006,1216,0.0,24.1,0,0,0.0,0.0,0.0,0.0,0.0,917
2023-10-01,F9,ATL,LAX,1840,1910,6.4,12.0,0,0,0.0,0.0,0.0,0.0,0.0,567
2023-10-01,UA,BOS,DEN,2009,2143,0.0,-2.6,0,0,0.0,0.0,0.0,0.0,0.0,703
2023-10-01,UA,PHX,ATL,0626,0850,0.0,-1.8,0,0,0.0,0.0,0.0,0.0,0.0,816
2023-10-01,B6,LAS,LAX,1054,1154,21.4,18.1,0,0,36.0,0.0,13.0,0.0,27.0,581
2023-10-01,G4,ATL,LAS,1800,1937,18.7,11.6,0,0,31.0,0.0,0.0,0.0,43.0,689
2023-10-01,WN,CLT,JFK,1919,2233,0.0,10.8,0,0,0.0,0.0,0.0,0.0,0.0,1182
2023-10-01,AS,ATL,JFK,1228,1541,0.0,-2.3,0,0,0.0,0.0,0.0,0.0,0.0,1086
2023-10-01,AS,MCO,MIA,1917,2147,0.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0,679
2023-10-01,NK,DFW,ATL,1717,1913,0.0,-14.4,0,0,0.0,0.0,0.0,0.0,0.0,913
2023-10-01,F9,MCO,SFO,1701,1822,0.0,5.2,0,0,0.0,0.0,0.0,0.0,0.0,1472
2023-10-01,F9,LAS,ORD,1152,1410,11.5,33.0,0,0,0.0,0.0,0.0,0.0,0.0,773
2023-10-01,AA,LAS,LAX,0911,1113,1.3,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,1450
2023-10-01,AS,MCO,ORD,1928,2219,0.0,2.5,1,0,,,,,,1126
2023-10-01,DL,IAH,JFK,2129,2305,24.2,22.8,0,0,0.0,0.0,13.0,0.0,0.0,199
2023-10-01,B6,JFK,DEN,2140,0000,0.0,-15.2,0,0,0.0,0.0,0.0,0.0,0.0,1404
2023-10-01,UA,SEA,BOS,1442,1710,0.0,4.8,0,0,0.0,0.0,0.0,0.0,0.0,1110
2023-10-01,G4,DEN,SFO,1101,1326,3.0,23.0,0,0,0.0,0.0,0.0,0.0,0.0,668
2023-10-01,AA,MIA,PHX,1312,1505,0.0,-8.9,0,0,0.0,0.0,0.0,0.0,0.0,1440
2023-10-01,B6,PHX,ORD,1904,2156,0.0,1.7,0,0,0.0,0.0,0.0,0.0,0.0,945
2023-10-01,DL,DFW,PHX,0904,1109,9.6,-4.0,0,0,0.0,0.0,0.0,0.0,0.0,1124
2023-10-01,HA,IAH,MIA,1154,1345,3.2,11.7,0,0,0.0,0.0,0.0,0.0,0.0,1144
2023-10-01,AA,LAX,DFW,1725,1935,0.0,5.7,0,0,0.0,0.0,0.0,0.0,0.0,1149
2023-10-01,B6,ORD,MIA,1307,1549,0.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,852
2023-10-01,WN,MCO,DFW,0607,0823,6.1,16.5,0,0,0.0,0.0,0.0,0.0,0.0,1068
2023-10-01,G4,ORD,SEA,1126,1334,59.5,80.4,0,0,0.0,0.0,11.0,0.0,2.0,1082
2023-10-01,B6,SFO,BOS,0833,1108,2.7,-0.8,0,0,0.0,0.0,0.0,0.0,0.0,623
2023-10-01,B6,IAH,DFW,1510,1540,0.0,5.3,0,0,0.0,0.0,0.0,0.0,0.0,907
2023-10-01,F9,DFW,IAH,0747,0932,0.5,-0.1,0,0,0.0,0.0,0.0,0.0,0.0,944
2023-10-01,F9,LAX,SFO,1432,1650,28.3,31.2,0,0,0.0,38.0,0.0,0.0,0.0,1046
2023-10-01,HA,MCO,SFO,1417,1625,0.0,-9.3,0,0,0.0,0.0,0.0,0.0,0.0,806
2023-10-01,B6,SEA,LAS,2027,2201,0.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,290
2023-10-01,G4,SEA,ATL,2030,2257,0.0,5.2,0,0,0.0,0.0,0.0,0.0,0.0,1097
2023-10-01,G4,DFW,ATL,2114,2224,23.3,28.4,0,0,0.0,9.0,16.0,0.0,0.0,1142
2023-10-01,G4,JFK,MCO,0717,0948,0.0,-8.1,0,0,0.0,0.0,0.0,0.0,0.0,1048
2023-10-01,AA,SFO,MCO,1537,1801,0.0,-23.0,0,0,0.0,0.0,0.0,0.0,0.0,363
2023-10-01,AA,IAH,PHX,2123,2355,0.0,12.3,0,0,0.0,0.0,0.0,0.0,0.0,599
2023-10-01,WN,DEN,CLT,0638,0907,29.8,26.9,0,0,11.0,0.0,0.0,26.0,0.0,744
2023-10-01,AS,MCO,JFK,1221,1442,0.0,-0.6,0,0,0.0,0.0,0.0,0.0,0.0,655
2023-10-01,WN,ATL,IAH,1810,1955,26.8,34.8,0,0,0.0,90.0,0.0,0.0,0.0,1068
2023-10-01,F9,MCO,LAX,1022,1151,0.1,-10.4,0,0,0.0,0.0,0.0,0.0,0.0,705
2023-10-01,AA,PHX,IAH,1918,2120,9.8,-4.4,0,1,,,,,,1147
2023-10-01,UA,ORD,ATL,1214,1423,2.4,3.3,0,0,0.0,0.0,0.0,0.0,0.0,686
2023-10-01,UA,ATL,MIA,1907,2117,0.0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,1001
2023-10-01,B6,IAH,MCO,1110,1304,21.6,14.6,0,0,0.0,0.0,0.0,0.0,0.0,535
2023-10-01,G4,MCO,IAH,2128,2350,0.0,-2.7,0,0,0.0,0.0,0.0,0.0,0.0,770
2023-10-01,UA,JFK,MIA,0638,0900,0.0,8.2,0,0,0.0,0.0,0.0,0.0,0.0,653
2023-10-01,UA,CLT,IAH,0917,1113,1.0,-16.6,0,0,0.0,0.0,0.0,0.0,0.0,637
2023-10-01,NK,CLT,SFO,1221,1436,0.0,-15.1,0,0,0.0,0.0,0.0,0.0,0.0,629
2023-10-01,WN,ORD,JFK,1941,2135,0.0,-15.5,0,0,0.0,0.0,0.0,0.0,0.0,631
2023-10-01,AA,MCO,SFO,1158,1402,9.1,4.1,0,0,0.0,0.0,0.0,0.0,0.0,839
2023-10-01,B6,ORD,BOS,1508,1812,0.0,-3.1,0,0,0.0,0.0,0.0,0.0,0.0,85
2023-10-01,WN,BOS,SFO,1307,1512,3.7,-0.2,0,0,0.0,0.0,0.0,0.0,0.0,695
2023-10-01,B6,SFO,MIA,1024,1307,0.0,23.3,0,0,0.0,0.0,0.0,0.0,0.0,349
2023-10-01,UA,BOS,CLT,1912,2227,0.0,-10.8,0,0,0.0,0.0,0.0,0.0,0.0,948
2023-10-01,NK,LAS,DEN,1840,2044,1.7,4.9,0,0,0.0,0.0,0.0,0.0,0.0,761
2023-10-01,HA,BOS,ORD,0606,0823,14.1,15.6,0,0,0.0,0.0,0.0,0.0,0.0,500
2023-10-01,F9,BOS,MIA,2100,2259,0.0,-13.3,0,0,0.0,0.0,0.0,0.0,0.0,1113
2023-10-01,F9,PHX,ORD,0955,1215,0.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0,843
2023-10-01,B6,MCO,JFK,1659,1839,13.3,13.7,0,0,0.0,0.0,0.0,0.0,0.0,1094
2023-10-01,DL,BOS,DFW,0729,0949,6.4,-5.9,0,0,0.0,0.0,0.0,0.0,0.0,916
2023-10-01,DL,IAH,DFW,1013,1221,0.0,-3.8,0,0,0.0,0.0,0.0,0.0,0.0,973
2023-10-01,G4,PHX,MIA,1548,1740,0.0,-13.5,0,0,0.0,0.0,0.0,0.0,0.0,593
2023-10-01,B6,LAX,MIA,1212,1431,0.0,14.1,0,0,0.0,0.0,0.0,0.0,0.0,1198
2023-10-01,F9,PHX,LAX,1334,1554,0.0,4.3,0,0,0.0,0.0,0.0,0.0,0.0,1493
2023-10-01,F9,SFO,JFK,1821,2041,0.0,1.4,0,0,0.0,0.0,0.0,0.0,0.0,1684
2023-10-01,G4,ORD,MCO,0923,1154,0.4,7.5,0,0,0.0,0.0,0.0,0.0,0.0,1011
2023-10-01,WN,DFW,SFO,1215,1422,0.0,-9.6,0,0,0.0,0.0,0.0,0.0,0.0,736
2023-10-01,WN,ATL,LAS,2026,2222,15.1,17.9,0,0,0.0,9.0,0.0,0.0,0.0,571
2023-10-01,F9,CLT,SFO,1903,2123,0.0,-10.0,0,0,0.0,0.0,0.0,0.0,0.0,588
2023-10-01,AS,LAS,SEA,1432,1607,21.7,16.1,0,0,0.0,2.0,0.0,0.0,0.0,163
2023-10-01,F9,MIA,SEA,1646,1906,0.0,6.7,0,0,0.0,0.0,0.0,0.0,0.0,352
2023-10-01,WN,JFK,SEA,1539,1808,3.1,-20.0,0,0,0.0,0.0,0.0,0.0,0.0,1053
2023-10-01,AS,ORD,JFK,1634,1829,0.0,-9.7,0,0,0.0,0.0,0.0,0.0,0.0,284
2023-10-01,UA,IAH,MIA,0630,0829,16.1,15.1,0,0,0.0,0.0,12.0,0.0,0.0,853
2023-10-01,DL,MCO,LAS,1518,1654,0.0,9.9,0,0,0.0,0.0,0.0,0.0,0.0,1168
2023-10-01,NK,MCO,BOS,1101,1222,0.0,-7.1,0,0,0.0,0.0,0.0,0.0,0.0,430
2023-10-01,AA,ORD,SEA,1104,1321,0.0,-12.6,0,0,0.0,0.0,0.0,0.0,0.0,791
2023-10-01,B6,DEN,BOS,1216,1421,0.0,-0.2,0,0,0.0,0.0,0.0,0.0,0.0,917
2023-10-01,AA,MCO,IAH,1405,1654,0.0,-9.9,0,0,0.0,0.0,0.0,0.0,0.0,612
2023-10-01,F9,SEA,MCO,1538,1727,0.0,4.2,0,0,0.0,0.0,0.0,0.0,0.0,536
2023-10-01,DL,DFW,LAX,1823,1954,0.0,-3.4,0,0,0.0,0.0,0.0,0.0,0.0,1033
2023-10-01,B6,MIA,ATL,1430,1655,0.0,-8.8,0,0,0.0,0.0,0.0,0.0,0.0,694
2023-10-01,B6,IAH,MCO,1850,2127,64.5,56.2,0,0,0.0,0.0,11.0,0.0,0.0,777
2023-10-01,G4,SEA,LAX,0712,0922,12.1,1.7,0,0,0.0,0.0,0.0,0.0,0.0,208
2023-10-01,UA,PHX,ATL,1240,1348,0.0,10.8,0,0,0.0,0.0,0.0,0.0,0.0,956
2023-10-01,AA,LAX,LAS,2049,2252,0.0,10.2,0,0,0.0,0.0,0.0,0.0,0.0,972
2023-10-01,AA,DEN,PHX,2017,2258,0.0,-3.8,0,0,0.0,0.0,0.0,0.0,0.0,394
2023-10-01,UA,SEA,PHX,1927,2110,11.0,11.7,0,0,0.0,0.0,0.0,0.0,0.0,1078
2023-10-01,NK,CLT,LAX,0713,0928,0.0,-12.9,0,0,0.0,0.0,0.0,0.0,0.0,959
2023-10-01,HA,ATL,SEA,2121,2348,0.0,-1.2,0,0,0.0,0.0,0.0,0.0,0.0,812
2023-10-01,AS,SEA,LAX,0949,1140,29.8,16.1,0,0,0.0,0.0,0.0,0.0,0.0,626
2023-10-01,WN,CLT,PHX,1503,1741,0.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,843
2023-10-01,F9,CLT,LAX,1939,2220,27.7,1.3,0,0,32.0,0.0,0.0,0.0,0.0,1017
2023-10-01,UA,SEA,SFO,2144,2322,0.0,21.2,0,0,0.0,0.0,0.0,0.0,0.0,950
2023-10-01,F9,BOS,DFW,1305,1449,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0,380
2023-10-01,G4,MIA,LAS,1555,1817,0.0,-10.5,0,0,0.0,0.0,0.0,0.0,0.0,753
2023-10-01,B6,PHX,CLT,1955,2108,0.0,3.1,0,0,0.0,0.0,0.0,0.0,0.0,921
2023-10-02,G4,MIA,LAS,1517,1717,8.9,6.1,0,0,0.0,0.0,0.0,0.0,0.0,757
2023-10-02,AA,LAS,IAH,1750,1956,0.0,-15.1,0,0,0.0,0.0,0.0,0.0,0.0,876
2023-10-02,B6,LAX,CLT,0715,0922,0.0,-16.5,0,0,0.0,0.0,0.0,0.0,0.0,1228
2023-10-02,AS,MCO,LAX,1426,1536,24.7,37.9,0,0,3.0,0.0,0.0,0.0,7.0,677
2023-10-02,WN,DEN,ATL,2038,2215,0.0,-7.1,0,0,0.0,0.0,0.0,0.0,0.0,1280
2023-10-02,AA,DEN,SEA,1428,1608,0.0,-11.6,0,0,0.0,0.0,0.0,0.0,0.0,597
2023-10-02,AS,CLT,DEN,1346,1532,23.9,29.9,0,0,0.0,0.0,0.0,0.0,0.0,990
2023-10-02,UA,PHX,DEN,0836,1112,0.0,2.8,0,0,0.0,0.0,0.0,0.0,0.0,785
2023-10-02,NK,ATL,PHX,0841,1125,0.0,-11.6,0,0,0.0,0.0,0.0,0.0,0.0,437
2023-10-02,UA,BOS,SEA,1314,1616,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,1020
2023-10-02,WN,SEA,LAX,1054,1233,11.9,-3.8,0,0,0.0,0.0,0.0,0.0,0.0,937
2023-10-02,F9,DFW,LAS,1043,1307,0.0,-4.1,0,0,0.0,0.0,0.0,0.0,0.0,1420
2023-10-02,HA,SEA,ATL,1734,1933,44.2,50.4,0,0,0.0,0.0,2.0,0.0,0.0,1100
2023-10-02,B6,SFO,SEA,1216,1504,4.1,10.5,0,0,0.0,0.0,0.0,0.0,0.0,624
